A -17.361000 -40.434000
A -17.660000 -40.726000
A -17.912000 -40.891000
A -18.208000 -41.017000
A -18.551000 -41.094000
A -18.965000 -41.119000
A -19.377000 -41.110000
A -19.790000 -41.097000
A -20.207000 -41.106000
A -20.614000 -41.125000
A -21.016000 -41.152000
A -21.489000 -41.194000
A -21.906000 -41.216000
A -22.308000 -41.216000
A -22.725000 -41.172000
A -23.137000 -41.108000
A -23.534000 -41.066000
A -23.955000 -41.033000
A -24.358000 -41.021000
A -24.761000 -41.030000
A -25.172000 -41.037000
A -25.578000 -41.039000
A -26.001000 -41.068000
A -26.412000 -41.095000
A -26.817000 -41.109000
A -27.231000 -41.120000
A -27.652000 -41.119000
A -28.054000 -41.103000
A -28.472000 -41.090000
A -28.896000 -41.088000
A -29.299000 -41.080000
A -29.706000 -41.065000
A -30.117000 -41.047000
A -30.522000 -41.025000
A -30.939000 -41.001000
A -31.366000 -40.974000
A -31.769000 -40.947000
A -32.176000 -40.922000
A -32.592000 -40.914000
A -32.996000 -40.902000
A -33.420000 -40.895000
A -33.848000 -40.901000
A -34.266000 -40.899000
A -34.682000 -40.909000
A -35.088000 -40.927000
A -35.506000 -40.947000
A -35.916000 -40.955000
A -36.341000 -40.956000
A -36.766000 -40.957000
A -37.189000 -40.941000
A -37.589000 -40.923000
A -38.012000 -40.903000
A -38.433000 -40.884000
A -38.854000 -40.884000
A -39.264000 -40.874000
A -39.690000 -40.850000
A -40.100000 -40.832000
A -40.514000 -40.820000
A -40.936000 -40.814000
A -41.351000 -40.821000
A -41.776000 -40.832000
A -42.196000 -40.842000
A -42.612000 -40.858000
A -43.012000 -40.877000
A -43.436000 -40.881000
A -43.846000 -40.884000
A -44.260000 -40.886000
A -44.687000 -40.864000
A -45.095000 -40.860000
A -45.513000 -40.874000
A -45.920000 -40.890000
A -46.332000 -40.909000
A -46.743000 -40.924000
A -47.145000 -40.933000
A -47.568000 -40.932000
A -47.983000 -40.915000
A -48.403000 -40.903000
A -48.821000 -40.896000
A -49.239000 -40.881000
A -49.644000 -40.855000
A -50.053000 -40.827000
A -50.464000 -40.799000
A -50.882000 -40.766000
A -51.285000 -40.741000
A -51.693000 -40.718000
A -52.108000 -40.706000
A -52.514000 -40.689000
A -52.925000 -40.684000
A -53.333000 -40.685000
A -53.748000 -40.661000
A -54.171000 -40.629000
A -54.595000 -40.593000
A -55.001000 -40.554000
A -55.404000 -40.515000
A -55.813000 -40.477000
A -56.220000 -40.460000
A -56.622000 -40.459000
A -57.027000 -40.431000
A -57.425000 -40.408000
A -57.837000 -40.393000
A -58.244000 -40.390000
A -58.646000 -40.394000
A -59.051000 -40.394000
A -59.458000 -40.383000
A -59.871000 -40.366000
A -60.293000 -40.334000
A -60.718000 -40.294000
A -61.117000 -40.230000
A -61.526000 -40.150000
A -61.930000 -40.060000
A -62.341000 -39.959000
A -62.752000 -39.861000
A -63.140000 -39.761000
A -63.531000 -39.660000
A -63.926000 -39.585000
A -64.337000 -39.525000
A -64.753000 -39.466000
A -65.173000 -39.435000
A -65.602000 -39.423000
A -66.010000 -39.404000
A -66.435000 -39.388000
A -66.836000 -39.374000
A -67.240000 -39.371000
A -67.645000 -39.371000
A -68.047000 -39.361000
A -68.468000 -39.338000
A -68.872000 -39.316000
A -69.296000 -39.308000
A -69.713000 -39.310000
A -70.114000 -39.298000
A -70.519000 -39.312000
A -70.924000 -39.313000
A -71.349000 -39.308000
A -71.751000 -39.314000
A -72.162000 -39.314000
A -72.581000 -39.312000
A -73.003000 -39.302000
A -73.416000 -39.281000
A -73.829000 -39.246000
A -74.247000 -39.209000
A -74.668000 -39.165000
A -75.074000 -39.118000
A -75.496000 -39.087000
A -75.913000 -39.093000
A -76.339000 -39.111000
A -76.738000 -39.144000
A -77.049000 -39.224000
A -77.375000 -39.377000
A -77.723000 -39.610000
A -78.046000 -39.870000
A -78.348000 -40.134000
A -78.669000 -40.403000
A -79.018000 -40.635000
A -79.379000 -40.793000
A -79.780000 -40.900000
A -80.191000 -40.955000
A -80.606000 -40.968000
A -81.006000 -40.989000
A -81.405000 -41.020000
A -81.825000 -41.042000
A -82.244000 -41.072000
A -82.668000 -41.130000
A -83.075000 -41.201000
A -83.498000 -41.267000
A -83.908000 -41.310000
A -84.329000 -41.356000
A -84.755000 -41.399000
A -85.163000 -41.439000
A -85.565000 -41.475000
A -85.983000 -41.505000
A -86.388000 -41.529000
A -86.803000 -41.557000
A -87.223000 -41.599000
A -87.642000 -41.636000
A -88.070000 -41.686000
A -88.491000 -41.720000
A -88.897000 -41.738000
A -89.304000 -41.766000
A -89.719000 -41.778000
A -90.125000 -41.777000
A -90.533000 -41.782000
A -90.953000 -41.782000
A -91.375000 -41.769000
A -91.780000 -41.752000
A -92.184000 -41.751000
A -92.597000 -41.760000
A -93.022000 -41.761000
A -93.449000 -41.756000
A -93.855000 -41.764000
A -94.280000 -41.768000
A -94.683000 -41.773000
A -95.085000 -41.777000
A -95.502000 -41.753000
A -95.915000 -41.731000
A -96.338000 -41.714000
A -96.754000 -41.703000
A -97.164000 -41.692000
A -97.579000 -41.688000
A -97.995000 -41.689000
A -98.413000 -41.716000
A -98.826000 -41.767000
A -99.244000 -41.828000
A -99.658000 -41.876000
A -100.075000 -41.919000
A -100.495000 -41.951000
A -100.908000 -41.967000
A -101.314000 -41.970000
A -101.740000 -41.970000
A -102.157000 -41.957000
A -102.559000 -41.941000
A -102.983000 -41.933000
A -103.410000 -41.927000
A -103.836000 -41.928000
A -104.259000 -41.923000
A -104.685000 -41.929000
A -105.092000 -41.939000
A -105.506000 -41.938000
A -105.923000 -41.942000
A -106.346000 -41.934000
A -106.773000 -41.914000
A -107.183000 -41.892000
A -107.594000 -41.876000
A -108.016000 -41.857000
A -108.428000 -41.835000
A -108.841000 -41.830000
A -109.242000 -41.833000
A -109.658000 -41.837000
A -110.087000 -41.844000
A -110.509000 -41.849000
A -110.919000 -41.847000
A -111.319000 -41.847000
A -111.742000 -41.839000
A -112.147000 -41.816000
A -112.572000 -41.787000
A -112.989000 -41.755000
A -113.409000 -41.723000
A -113.833000 -41.697000
A -114.257000 -41.696000
A -114.669000 -41.707000
A -115.085000 -41.708000
A -115.486000 -41.708000
A -115.896000 -41.708000
A -116.311000 -41.713000
A -116.722000 -41.718000
A -117.133000 -41.723000
A -117.552000 -41.735000
A -117.978000 -41.739000
A -118.403000 -41.756000
A -118.815000 -41.789000
A -119.216000 -41.809000
A -119.621000 -41.819000
A -120.035000 -41.823000
A -120.440000 -41.825000
A -120.841000 -41.832000
A -121.258000 -41.832000
A -121.660000 -41.830000
A -122.074000 -41.815000
A -122.494000 -41.798000
A -122.913000 -41.780000
A -123.337000 -41.764000
A -123.742000 -41.767000
A -124.149000 -41.766000
A -124.554000 -41.761000
A -124.960000 -41.754000
A -125.388000 -41.746000
A -125.805000 -41.736000
A -126.228000 -41.731000
A -126.653000 -41.724000
A -127.069000 -41.713000
A -127.494000 -41.703000
A -127.903000 -41.693000
A -128.317000 -41.686000
A -128.727000 -41.674000
A -129.155000 -41.659000
A -129.556000 -41.659000
A -129.961000 -41.663000
A -130.383000 -41.655000
A -130.794000 -41.660000
A -131.195000 -41.665000
A -131.600000 -41.669000
A -132.001000 -41.671000
A -132.415000 -41.668000
A -132.841000 -41.651000
A -133.246000 -41.634000
A -133.647000 -41.612000
A -134.067000 -41.571000
A -134.475000 -41.527000
A -134.885000 -41.498000
A -135.298000 -41.468000
A -135.720000 -41.449000
A -136.140000 -41.449000
A -136.562000 -41.448000
A -136.967000 -41.456000
A -137.388000 -41.463000
A -137.790000 -41.461000
A -138.198000 -41.457000
A -138.612000 -41.445000
A -139.020000 -41.446000
A -139.442000 -41.441000
A -139.865000 -41.433000
A -140.268000 -41.426000
A -140.680000 -41.413000
A -141.105000 -41.400000
A -141.522000 -41.384000
A -141.942000 -41.364000
A -142.364000 -41.348000
A -142.787000 -41.331000
A -143.195000 -41.312000
A -143.602000 -41.294000
A -144.008000 -41.285000
A -144.421000 -41.276000
A -144.842000 -41.274000
A -145.258000 -41.280000
A -145.659000 -41.285000
A -146.069000 -41.286000
A -146.486000 -41.287000
A -146.886000 -41.298000
A -147.293000 -41.301000
A -147.707000 -41.303000
A -148.109000 -41.314000
A -148.518000 -41.327000
A -148.926000 -41.337000
A -149.332000 -41.345000
A -149.746000 -41.365000
A -150.146000 -41.370000
A -150.559000 -41.375000
A -150.969000 -41.378000
A -151.370000 -41.393000
A -151.783000 -41.405000
A -152.201000 -41.398000
A -152.611000 -41.384000
A -153.029000 -41.375000
A -153.439000 -41.360000
A -153.843000 -41.354000
A -154.253000 -41.373000
A -154.655000 -41.378000
A -155.077000 -41.385000
A -155.495000 -41.389000
A -155.910000 -41.381000
A -156.327000 -41.371000
A -156.752000 -41.385000
A -157.173000 -41.410000
A -157.581000 -41.440000
A -157.994000 -41.476000
A -158.398000 -41.519000
A -158.803000 -41.543000
A -159.209000 -41.572000
A -159.631000 -41.617000
A -160.032000 -41.666000
A -160.429000 -41.724000
A -160.822000 -41.804000
A -161.235000 -41.886000
A -161.630000 -41.954000
A -162.037000 -42.055000
A -162.422000 -42.174000
A -162.819000 -42.295000
A -163.227000 -42.414000
A -163.618000 -42.521000
A -164.011000 -42.616000
A -164.407000 -42.721000
A -164.806000 -42.827000
A -165.219000 -42.921000
A -165.614000 -43.001000
A -166.007000 -43.082000
A -166.404000 -43.151000
A -166.803000 -43.196000
A -167.206000 -43.239000
A -167.608000 -43.227000
A -168.016000 -43.196000
A -168.425000 -43.192000
A -168.850000 -43.223000
A -169.257000 -43.263000
A -169.667000 -43.281000
A -170.081000 -43.302000
A -170.489000 -43.327000
A -170.900000 -43.335000
A -171.310000 -43.328000
A -171.730000 -43.339000
A -172.145000 -43.352000
A -172.554000 -43.353000
A -172.970000 -43.356000
A -173.387000 -43.357000
A -173.796000 -43.353000
A -174.207000 -43.362000
A -174.635000 -43.378000
A -175.056000 -43.391000
A -175.460000 -43.404000
A -175.881000 -43.426000
A -176.305000 -43.447000
A -176.731000 -43.461000
A -177.143000 -43.478000
A -177.564000 -43.502000
A -177.980000 -43.511000
A -178.392000 -43.509000
A -178.806000 -43.493000
A -179.234000 -43.462000
A -179.637000 -43.440000
A -180.037000 -43.422000
A -180.438000 -43.407000
A -180.862000 -43.414000
A -181.279000 -43.436000
A -181.706000 -43.461000
A -182.111000 -43.486000
A -182.530000 -43.503000
A -182.935000 -43.513000
A -183.340000 -43.531000
A -183.754000 -43.576000
A -184.174000 -43.648000
A -184.589000 -43.730000
A -185.004000 -43.807000
A -185.417000 -43.877000
A -185.811000 -43.957000
A -186.207000 -44.039000
A -186.604000 -44.114000
A -187.007000 -44.194000
A -187.419000 -44.277000
A -187.832000 -44.338000
A -188.243000 -44.368000
A -188.653000 -44.386000
A -189.069000 -44.415000
A -189.484000 -44.440000
A -189.887000 -44.459000
A -190.295000 -44.492000
A -190.697000 -44.535000
A -191.103000 -44.576000
A -191.521000 -44.624000
A -191.940000 -44.688000
A -192.341000 -44.786000
A -192.739000 -44.878000
A -193.132000 -44.957000
A -193.542000 -45.006000
A -193.958000 -45.017000
A -194.364000 -45.008000
A -194.769000 -44.974000
A -195.182000 -44.926000
A -195.586000 -44.870000
A -195.991000 -44.825000
A -196.399000 -44.801000
A -196.813000 -44.775000
A -197.216000 -44.749000
A -197.616000 -44.722000
A -198.017000 -44.692000
A -198.431000 -44.653000
A -198.845000 -44.607000
A -199.261000 -44.549000
A -199.677000 -44.477000
A -200.087000 -44.407000
A -200.496000 -44.337000
A -200.895000 -44.267000
A -201.311000 -44.202000
A -201.736000 -44.148000
A -202.138000 -44.103000
A -202.562000 -44.074000
A -202.967000 -44.043000
A -203.369000 -44.004000
A -203.778000 -43.960000
A -204.194000 -43.924000
A -204.611000 -43.895000
A -205.030000 -43.856000
A -205.437000 -43.809000
A -205.854000 -43.753000
A -206.267000 -43.697000
A -206.689000 -43.642000
A -207.095000 -43.600000
A -207.497000 -43.592000
A -207.898000 -43.613000
A -208.322000 -43.633000
A -208.744000 -43.642000
A -209.145000 -43.651000
A -209.550000 -43.666000
A -209.966000 -43.690000
A -210.387000 -43.689000
A -210.799000 -43.641000
A -211.209000 -43.577000
A -211.618000 -43.537000
A -212.020000 -43.513000
A -212.423000 -43.486000
A -212.861000 -43.456000
A -213.264000 -43.449000
A -213.693000 -43.460000
A -214.103000 -43.471000
A -214.510000 -43.481000
A -214.923000 -43.500000
A -215.336000 -43.535000
A -215.758000 -43.583000
A -216.176000 -43.628000
A -216.589000 -43.645000
A -217.009000 -43.629000
A -217.436000 -43.584000
A -217.859000 -43.524000
A -218.276000 -43.477000
A -218.697000 -43.460000
A -219.101000 -43.452000
A -219.502000 -43.449000
A -219.912000 -43.451000
A -220.335000 -43.466000
A -220.759000 -43.482000
A -221.170000 -43.501000
A -221.572000 -43.528000
A -221.994000 -43.555000
A -222.406000 -43.582000
A -222.807000 -43.607000
A -223.221000 -43.630000
A -223.640000 -43.617000
A -224.059000 -43.583000
A -224.482000 -43.585000
A -224.898000 -43.586000
A -225.322000 -43.582000
A -225.742000 -43.576000
A -226.155000 -43.583000
A -226.581000 -43.610000
A -226.981000 -43.667000
A -227.385000 -43.716000
A -227.791000 -43.730000
A -228.205000 -43.728000
A -228.628000 -43.731000
A -229.031000 -43.755000
A -229.438000 -43.789000
A -229.859000 -43.813000
A -230.269000 -43.835000
A -230.677000 -43.856000
A -231.079000 -43.868000
A -231.502000 -43.877000
A -231.914000 -43.878000
A -232.328000 -43.864000
A -232.739000 -43.847000
A -233.158000 -43.839000
A -233.560000 -43.843000
A -233.964000 -43.844000
A -234.381000 -43.839000
A -234.805000 -43.855000
A -235.224000 -43.881000
A -235.626000 -43.893000
A -236.044000 -43.892000
A -236.458000 -43.889000
A -236.885000 -43.885000
A -237.307000 -43.885000
A -237.725000 -43.886000
A -238.139000 -43.892000
A -238.559000 -43.904000
A -238.964000 -43.909000
A -239.382000 -43.903000
A -239.795000 -43.909000
A -240.204000 -43.924000
A -240.626000 -43.938000
A -241.035000 -43.958000
A -241.450000 -43.966000
A -241.871000 -43.968000
A -242.292000 -43.972000
A -242.721000 -43.982000
A -243.137000 -43.981000
A -243.548000 -43.976000
A -243.974000 -43.972000
A -244.396000 -43.949000
A -244.808000 -43.905000
A -245.213000 -43.855000
A -245.622000 -43.809000
A -246.019000 -43.769000
A -246.430000 -43.742000
A -246.832000 -43.733000
A -247.241000 -43.731000
A -247.653000 -43.724000
A -248.079000 -43.701000
A -248.484000 -43.672000
A -248.907000 -43.666000
A -249.332000 -43.677000
A -249.758000 -43.695000
A -250.184000 -43.711000
A -250.615000 -43.713000
A -251.017000 -43.708000
A -251.444000 -43.702000
A -251.871000 -43.701000
A -252.281000 -43.719000
A -252.697000 -43.742000
A -253.119000 -43.756000
A -253.528000 -43.754000
A -253.955000 -43.762000
A -254.370000 -43.778000
A -254.784000 -43.793000
A -255.202000 -43.807000
A -255.630000 -43.819000
A -256.045000 -43.831000
A -256.452000 -43.838000
A -256.861000 -43.842000
A -257.274000 -43.838000
A -257.676000 -43.828000
A -258.089000 -43.823000
A -258.499000 -43.816000
A -258.902000 -43.810000
A -259.312000 -43.811000
A -259.728000 -43.806000
A -260.144000 -43.808000
A -260.560000 -43.810000
A -260.968000 -43.816000
A -261.377000 -43.830000
A -261.803000 -43.856000
A -262.215000 -43.876000
A -262.623000 -43.892000
A -263.039000 -43.912000
A -263.446000 -43.933000
A -263.863000 -43.937000
A -264.269000 -43.935000
A -264.691000 -43.940000
A -265.108000 -43.951000
A -265.525000 -43.966000
A -265.933000 -43.984000
A -266.337000 -44.003000
A -266.754000 -44.026000
A -267.178000 -44.041000
A -267.589000 -44.054000
A -268.013000 -44.076000
A -268.416000 -44.085000
A -268.819000 -44.085000
A -269.242000 -44.088000
A -269.668000 -44.088000
A -270.086000 -44.080000
A -270.491000 -44.083000
A -270.905000 -44.090000
A -271.311000 -44.089000
A -271.736000 -44.074000
A -272.139000 -44.058000
A -272.551000 -44.056000
A -272.962000 -44.075000
A -273.390000 -44.107000
A -273.809000 -44.141000
A -274.227000 -44.178000
A -274.640000 -44.206000
A -275.053000 -44.207000
A -275.455000 -44.194000
A -275.874000 -44.168000
A -276.281000 -44.147000
A -276.694000 -44.125000
A -277.120000 -44.090000
A -277.531000 -44.058000
A -277.932000 -44.035000
A -278.336000 -44.021000
A -278.762000 -44.028000
A -279.185000 -44.045000
A -279.588000 -44.046000
A -279.998000 -44.040000
A -280.422000 -44.038000
A -280.823000 -44.035000
A -281.247000 -44.033000
A -281.662000 -44.028000
A -282.078000 -44.046000
A -282.494000 -44.076000
A -282.897000 -44.094000
A -283.314000 -44.098000
A -283.721000 -44.092000
A -284.142000 -44.093000
A -284.548000 -44.091000
A -284.963000 -44.097000
A -285.364000 -44.121000
A -285.783000 -44.148000
A -286.197000 -44.169000
A -286.622000 -44.193000
A -287.045000 -44.219000
A -287.458000 -44.223000
A -287.881000 -44.228000
A -288.308000 -44.229000
A -288.717000 -44.250000
A -289.121000 -44.277000
A -289.525000 -44.293000
A -289.944000 -44.302000
A -290.350000 -44.304000
A -290.775000 -44.318000
A -291.191000 -44.327000
A -291.613000 -44.332000
A -292.018000 -44.336000
A -292.423000 -44.340000
A -292.828000 -44.337000
A -293.240000 -44.305000
A -293.646000 -44.273000
A -294.056000 -44.242000
A -294.469000 -44.198000
A -294.871000 -44.155000
A -295.295000 -44.119000
A -295.715000 -44.070000
A -296.130000 -44.027000
A -296.533000 -43.989000
A -296.949000 -43.969000
A -297.364000 -43.958000
A -297.785000 -43.938000
A -298.188000 -43.909000
A -298.596000 -43.864000
A -299.016000 -43.821000
A -299.434000 -43.778000
A -299.848000 -43.733000
A -300.267000 -43.695000
A -300.682000 -43.655000
A -301.082000 -43.615000
A -301.488000 -43.572000
A -301.914000 -43.521000
A -302.334000 -43.479000
A -302.749000 -43.439000
A -303.155000 -43.394000
A -303.559000 -43.360000
A -303.978000 -43.339000
A -304.378000 -43.317000
A -304.781000 -43.295000
A -305.208000 -43.276000
A -305.607000 -43.253000
A -306.009000 -43.233000
A -306.435000 -43.230000
A -306.840000 -43.251000
A -307.238000 -43.309000
A -307.633000 -43.388000
A -308.033000 -43.477000
A -308.416000 -43.593000
A -308.811000 -43.757000
A -309.188000 -43.940000
A -309.535000 -44.154000
A -309.860000 -44.418000
A -310.142000 -44.718000
A -310.384000 -45.056000
A -310.576000 -45.420000
A -310.728000 -45.820000
A -310.820000 -46.209000
A -310.836000 -46.585000
A -310.788000 -47.000000
A -310.693000 -47.416000
A -310.580000 -47.818000
A -310.462000 -48.217000
A -310.350000 -48.618000
A -310.237000 -49.031000
A -310.128000 -49.432000
A -310.022000 -49.835000
A -309.914000 -50.234000
A -309.803000 -50.633000
A -309.687000 -51.044000
A -309.572000 -51.435000
A -309.455000 -51.843000
A -309.362000 -52.240000
A -309.295000 -52.662000
A -309.232000 -53.070000
A -309.160000 -53.469000
A -309.080000 -53.882000
A -308.988000 -54.299000
A -308.884000 -54.686000
A -308.767000 -55.079000
A -308.623000 -55.471000
A -308.463000 -55.843000
A -308.306000 -56.215000
A -308.144000 -56.608000
A -308.002000 -56.982000
A -307.857000 -57.366000
A -307.707000 -57.753000
A -307.570000 -58.142000
A -307.434000 -58.537000
A -307.307000 -58.937000
A -307.196000 -59.348000
A -307.099000 -59.757000
A -307.018000 -60.173000
A -306.955000 -60.590000
A -306.922000 -61.000000
A -306.912000 -61.416000
A -306.905000 -61.829000
A -306.905000 -62.258000
A -306.899000 -62.687000
A -306.881000 -63.098000
A -306.850000 -63.507000
A -306.796000 -63.920000
A -306.740000 -64.333000
A -306.684000 -64.757000
A -306.632000 -65.168000
A -306.584000 -65.579000
A -306.535000 -65.998000
A -306.475000 -66.414000
A -306.412000 -66.835000
A -306.357000 -67.234000
A -306.310000 -67.643000
A -306.268000 -68.051000
A -306.237000 -68.464000
A -306.215000 -68.883000
A -306.204000 -69.304000
A -306.206000 -69.727000
A -306.213000 -70.131000
A -306.213000 -70.534000
A -306.224000 -70.942000
A -306.260000 -71.361000
A -306.325000 -71.767000
A -306.417000 -72.167000
A -306.534000 -72.567000
A -306.696000 -72.962000
A -306.892000 -73.278000
A -307.157000 -73.569000
A -307.481000 -73.840000
A -307.827000 -74.075000
A -308.196000 -74.276000
A -308.564000 -74.437000
A -308.962000 -74.568000
A -309.355000 -74.645000
A -309.776000 -74.691000
A -310.179000 -74.724000
A -310.600000 -74.746000
A -311.003000 -74.756000
A -311.423000 -74.770000
A -311.826000 -74.772000
A -312.233000 -74.776000
A -312.645000 -74.783000
A -313.065000 -74.785000
A -313.485000 -74.777000
A -313.886000 -74.750000
A -314.296000 -74.708000
A -314.694000 -74.644000
A -314.945000 -74.561000
A -315.162000 -74.440000
A -315.328000 -74.307000
A -315.465000 -74.148000
A -315.588000 -73.942000
A -315.716000 -73.593000
A -315.803000 -73.198000
A -315.857000 -72.775000
A -315.889000 -72.362000
A -315.920000 -71.941000
A -315.951000 -71.527000
A -315.962000 -71.127000
A -315.973000 -70.722000
A -316.000000 -70.297000
A -316.037000 -69.894000
A -316.069000 -69.479000
A -316.095000 -69.073000
A -316.109000 -68.665000
A -316.110000 -68.259000
A -316.099000 -67.843000
A -316.089000 -67.430000
A -316.087000 -67.018000
A -316.090000 -66.597000
A -316.102000 -66.196000
A -316.125000 -65.793000
A -316.154000 -65.393000
A -316.199000 -64.989000
A -316.245000 -64.581000
A -316.274000 -64.158000
A -316.296000 -63.753000
A -316.307000 -63.323000
A -316.309000 -62.900000
A -316.315000 -62.501000
A -316.324000 -62.080000
A -316.325000 -61.649000
A -316.320000 -61.244000
A -316.317000 -60.839000
A -316.298000 -60.424000
A -316.262000 -59.997000
A -316.222000 -59.588000
A -316.190000 -59.161000
A -316.168000 -58.761000
A -316.134000 -58.354000
A -316.096000 -57.936000
A -316.077000 -57.515000
A -316.061000 -57.094000
A -316.057000 -56.666000
A -316.062000 -56.249000
A -316.070000 -55.826000
A -316.075000 -55.419000
A -316.082000 -54.996000
A -316.088000 -54.589000
A -316.090000 -54.179000
A -316.096000 -53.768000
A -316.097000 -53.352000
A -316.088000 -52.946000
A -316.080000 -52.546000
A -316.081000 -52.128000
A -316.077000 -51.720000
A -316.072000 -51.303000
A -316.071000 -50.888000
A -316.085000 -50.480000
A -316.109000 -50.076000
A -316.136000 -49.667000
A -316.160000 -49.266000
A -316.194000 -48.866000
A -316.235000 -48.459000
A -316.261000 -48.044000
A -316.272000 -47.614000
A -316.281000 -47.209000
A -316.275000 -46.798000
A -316.257000 -46.367000
A -316.242000 -45.965000
A -316.224000 -45.554000
A -316.204000 -45.140000
A -316.197000 -44.724000
A -316.216000 -44.317000
A -316.258000 -43.911000
A -316.297000 -43.490000
A -316.321000 -43.066000
A -316.342000 -42.664000
A -316.358000 -42.264000
A -316.364000 -41.847000
A -316.361000 -41.427000
A -316.355000 -41.004000
A -316.362000 -40.601000
A -316.383000 -40.197000
A -316.385000 -39.778000
A -316.411000 -39.373000
A -316.470000 -38.974000
A -316.575000 -38.577000
A -316.739000 -38.209000
A -316.919000 -37.949000
A -317.152000 -37.722000
A -317.446000 -37.520000
A -317.782000 -37.367000
A -318.186000 -37.256000
A -318.593000 -37.184000
A -319.020000 -37.149000
