A -50.227 -40.7075 1.0 0.7
A -51.2195 -40.5671 1.0 0.7
A -52.2216 -40.5564 1.0 0.7
A -53.2244 -40.553 1.0 0.7
A -54.228 -40.5416 1.0 0.7
A -55.2299 -40.5309 1.0 0.7
A -56.2312 -40.5079 1.0 0.7
A -57.234 -40.491 1.0 0.7
A -58.2371 -40.4653 1.0 0.7
A -59.2373 -40.4319 1.0 0.7
A -60.1908 -40.123 1.0 0.7
A -60.9678 -39.4889 1.0 0.7
A -61.783 -38.9087 1.0 0.7
A -62.784 -38.8852 1.0 0.7
A -63.7788 -38.9954 1.0 0.7
A -64.7771 -39.0867 1.0 0.7
A -65.7783 -39.0858 1.0 0.7
A -66.7817 -39.0624 1.0 0.7
A -67.7848 -39.0389 1.0 0.7
A -68.7867 -39.0122 1.0 0.7
A -69.7907 -39.0171 1.0 0.7
A -70.7938 -39.0441 1.0 0.7
A -71.7967 -39.0881 1.0 0.7
A -72.7978 -39.0932 1.0 0.7
A -73.7974 -39.0502 1.0 0.7
A -74.7991 -39.0078 1.0 0.7
A -75.8017 -38.9724 1.0 0.7
A -76.803 -38.9391 1.0 0.7
A -77.8066 -38.926 1.0 0.7
A -78.8003 -39.0597 1.0 0.7
A -79.776 -39.2869 1.0 0.7
A -80.7746 -39.3709 1.0 0.7
A -81.778 -39.391 1.0 0.7
A -82.7777 -39.3257 1.0 0.7
A -83.7758 -39.4225 1.0 0.7
A -84.7665 -39.5626 1.0 0.7
A -85.7667 -39.6011 1.0 0.7
A -86.7669 -39.5971 1.0 0.7
A -87.7684 -39.5878 1.0 0.7
A -88.7708 -39.5956 1.0 0.7
A -89.7724 -39.5927 1.0 0.7
A -90.7764 -39.6025 1.0 0.7
A -91.7796 -39.6044 1.0 0.7
A -92.7821 -39.6111 1.0 0.7
A -93.7829 -39.6214 1.0 0.7
A -94.7813 -39.6817 1.0 0.7
A -95.6426 -40.1913 1.0 0.7
A -96.5136 -40.6859 1.0 0.7
A -97.4085 -41.1331 1.0 0.7
A -98.3026 -41.5893 1.0 0.7
A -99.1896 -42.0571 1.0 0.7
A -100.111 -42.4541 1.0 0.7
A -101.114 -42.4789 1.0 0.7
A -102.115 -42.5199 1.0 0.7
A -103.117 -42.5568 1.0 0.7
A -104.119 -42.5806 1.0 0.7
A -105.119 -42.5722 1.0 0.7
A -106.118 -42.4847 1.0 0.7
A -107.119 -42.4274 1.0 0.7
A -108.121 -42.4574 1.0 0.7
A -109.121 -42.4109 1.0 0.7
A -110.123 -42.386 1.0 0.7
A -111.125 -42.3818 1.0 0.7
A -112.128 -42.3447 1.0 0.7
A -113.13 -42.3046 1.0 0.7
A -114.131 -42.2595 1.0 0.7
A -115.133 -42.2169 1.0 0.7
A -116.136 -42.1876 1.0 0.7
A -117.139 -42.1591 1.0 0.7
A -118.142 -42.1338 1.0 0.7
A -119.144 -42.1093 1.0 0.7
A -120.148 -42.091 1.0 0.7
A -121.149 -42.0595 1.0 0.7
A -122.153 -42.0387 1.0 0.7
A -123.152 -42.1185 1.0 0.7
A -124.152 -42.1486 1.0 0.7
A -125.155 -42.1541 1.0 0.7
A -126.155 -42.0937 1.0 0.7
A -127.156 -42.0531 1.0 0.7
A -128.158 -42.0881 1.0 0.7
A -129.16 -42.1261 1.0 0.7
A -130.159 -42.1707 1.0 0.7
A -131.159 -42.2093 1.0 0.7
A -132.163 -42.2304 1.0 0.7
A -133.162 -42.2755 1.0 0.7
A -134.163 -42.309 1.0 0.7
A -135.164 -42.273 1.0 0.7
A -136.167 -42.2211 1.0 0.7
A -137.167 -42.1705 1.0 0.7
A -138.168 -42.1299 1.0 0.7
A -139.168 -42.0896 1.0 0.7
A -140.169 -42.0962 1.0 0.7
A -141.17 -42.1628 1.0 0.7
A -142.17 -42.1665 1.0 0.7
A -143.174 -42.1827 1.0 0.7
A -144.177 -42.1783 1.0 0.7
A -145.179 -42.1324 1.0 0.7
A -146.178 -42.0846 1.0 0.7
A -147.178 -42.0444 1.0 0.7
A -148.176 -42.138 1.0 0.7
A -149.169 -42.2817 1.0 0.7
A -150.164 -42.4049 1.0 0.7
A -151.164 -42.4259 1.0 0.7
A -152.151 -42.2473 1.0 0.7
A -153.152 -42.1777 1.0 0.7
A -154.153 -42.2141 1.0 0.7
A -155.153 -42.1816 1.0 0.7
A -156.155 -42.1726 1.0 0.7
A -157.155 -42.2001 1.0 0.7
A -158.15 -42.3223 1.0 0.7
A -159.149 -42.2909 1.0 0.7
A -160.149 -42.3359 1.0 0.7
A -161.152 -42.365 1.0 0.7
A -162.119 -42.6233 1.0 0.7
A -163.09 -42.8675 1.0 0.7
A -164.071 -43.0834 1.0 0.7
A -165.05 -43.3024 1.0 0.7
A -166.028 -43.5241 1.0 0.7
A -167.005 -43.7427 1.0 0.7
A -168.006 -43.7928 1.0 0.7
A -169.008 -43.7772 1.0 0.7
A -170.005 -43.8652 1.0 0.7
A -171.008 -43.8733 1.0 0.7
A -172.011 -43.8856 1.0 0.7
A -173.014 -43.8893 1.0 0.7
A -174.016 -43.9124 1.0 0.7
A -175.019 -43.9381 1.0 0.7
A -176.021 -43.9615 1.0 0.7
A -177.023 -43.9845 1.0 0.7
A -178.027 -43.9959 1.0 0.7
A -179.03 -44.0073 1.0 0.7
A -180.031 -44.0374 1.0 0.7
A -181.034 -44.0691 1.0 0.7
A -182.038 -44.0835 1.0 0.7
A -183.039 -44.1107 1.0 0.7
A -184.04 -44.1517 1.0 0.7
A -185.043 -44.1733 1.0 0.7
A -186.044 -44.1965 1.0 0.7
A -187.044 -44.2344 1.0 0.7
A -188.045 -44.2639 1.0 0.7
A -189.075 -44.2804 1.0 0.7
A -190.076 -44.2455 1.0 0.7
A -191.077 -44.2396 1.0 0.7
A -192.076 -44.3194 1.0 0.7
A -193.078 -44.3716 1.0 0.7
A -194.081 -44.3844 1.0 0.7
A -195.082 -44.3979 1.0 0.7
A -196.085 -44.422 1.0 0.7
A -197.086 -44.3651 1.0 0.7
A -198.087 -44.3132 1.0 0.7
A -199.086 -44.2564 1.0 0.7
A -200.088 -44.1996 1.0 0.7
A -201.089 -44.1385 1.0 0.7
A -202.095 -44.0578 1.0 0.7
A -203.096 -43.9966 1.0 0.7
A -204.096 -43.9357 1.0 0.7
A -205.094 -43.8613 1.0 0.7
A -206.094 -43.8011 1.0 0.7
A -207.093 -43.7443 1.0 0.7
A -208.096 -43.7 1.0 0.7
A -209.096 -43.6488 1.0 0.7
A -210.097 -43.6158 1.0 0.7
A -211.097 -43.5793 1.0 0.7
A -212.098 -43.5453 1.0 0.7
A -213.098 -43.5118 1.0 0.7
A -214.1 -43.4798 1.0 0.7
A -215.102 -43.4437 1.0 0.7
A -216.102 -43.4122 1.0 0.7
A -217.104 -43.3998 1.0 0.7
A -218.107 -43.3983 1.0 0.7
A -219.1 -43.5278 1.0 0.7
A -220.103 -43.5452 1.0 0.7
A -221.102 -43.5036 1.0 0.7
A -222.095 -43.3643 1.0 0.7
A -223.096 -43.341 1.0 0.7
A -224.096 -43.3092 1.0 0.7
A -225.096 -43.3376 1.0 0.7
A -226.097 -43.3566 1.0 0.7
A -227.1 -43.3786 1.0 0.7
A -228.092 -43.5056 1.0 0.7
A -229.083 -43.65 1.0 0.7
A -230.082 -43.7256 1.0 0.7
A -231.081 -43.7573 1.0 0.7
A -232.081 -43.6871 1.0 0.7
A -233.086 -43.6753 1.0 0.7
A -234.079 -43.7922 1.0 0.7
A -235.079 -43.8665 1.0 0.7
A -236.083 -43.889 1.0 0.7
A -237.083 -43.9215 1.0 0.7
A -238.085 -43.9012 1.0 0.7
A -239.088 -43.8585 1.0 0.7
A -240.091 -43.8769 1.0 0.7
A -241.094 -43.8608 1.0 0.7
A -242.094 -43.8988 1.0 0.7
A -243.095 -43.9202 1.0 0.7
A -244.095 -43.8634 1.0 0.7
A -245.098 -43.8442 1.0 0.7
A -246.099 -43.8487 1.0 0.7
A -247.104 -43.8493 1.0 0.7
A -248.106 -43.8606 1.0 0.7
A -249.108 -43.8692 1.0 0.7
A -250.109 -43.8733 1.0 0.7
A -251.111 -43.8634 1.0 0.7
A -252.109 -43.7853 1.0 0.7
A -253.11 -43.7204 1.0 0.7
A -254.109 -43.6563 1.0 0.7
A -255.111 -43.6243 1.0 0.7
A -256.114 -43.5813 1.0 0.7
A -257.117 -43.5611 1.0 0.7
A -258.117 -43.5365 1.0 0.7
A -259.121 -43.5246 1.0 0.7
A -260.124 -43.5266 1.0 0.7
A -261.125 -43.5127 1.0 0.7
A -262.128 -43.4972 1.0 0.7
A -263.129 -43.4769 1.0 0.7
A -264.132 -43.4669 1.0 0.7
A -265.133 -43.4715 1.0 0.7
A -266.133 -43.4858 1.0 0.7
A -267.134 -43.487 1.0 0.7
A -268.136 -43.4994 1.0 0.7
A -269.139 -43.518 1.0 0.7
A -270.142 -43.5375 1.0 0.7
A -271.145 -43.5422 1.0 0.7
A -272.148 -43.5704 1.0 0.7
A -273.149 -43.5981 1.0 0.7
A -274.149 -43.6268 1.0 0.7
A -275.152 -43.6616 1.0 0.7
A -276.152 -43.6918 1.0 0.7
A -277.15 -43.6263 1.0 0.7
A -278.154 -43.6097 1.0 0.7
A -279.155 -43.5732 1.0 0.7
A -280.155 -43.538 1.0 0.7
A -281.158 -43.5215 1.0 0.7
A -282.157 -43.6023 1.0 0.7
A -283.158 -43.6114 1.0 0.7
A -284.16 -43.5854 1.0 0.7
A -285.163 -43.5698 1.0 0.7
A -286.165 -43.5497 1.0 0.7
A -287.166 -43.5361 1.0 0.7
A -288.166 -43.5306 1.0 0.7
A -289.167 -43.5173 1.0 0.7
A -290.171 -43.4981 1.0 0.7
A -291.171 -43.4858 1.0 0.7
A -292.171 -43.4763 1.0 0.7
A -293.173 -43.4777 1.0 0.7
A -294.176 -43.4862 1.0 0.7
A -295.176 -43.4965 1.0 0.7
A -296.178 -43.5152 1.0 0.7
A -297.178 -43.5226 1.0 0.7
A -298.181 -43.5386 1.0 0.7
A -299.294 -43.5591 1.0 0.7
A -300.295 -43.5843 1.0 0.7
A -301.297 -43.6152 1.0 0.7
A -302.297 -43.6575 1.0 0.7
A -303.296 -43.7078 1.0 0.7
A -304.296 -43.7751 1.0 0.7
A -305.297 -43.8403 1.0 0.7
A -306.295 -43.9247 1.0 0.7
A -307.291 -44.02 1.0 0.7
A -308.287 -44.1109 1.0 0.7
A -309.284 -44.1994 1.0 0.7
A -310.127 -44.7392 1.0 0.7
A -310.384 -45.7075 1.0 0.7
A -310.297 -46.7063 1.0 0.7
A -310.267 -47.7078 1.0 0.7
A -310.24 -48.7078 1.0 0.7
A -310.213 -49.7148 1.0 0.7
A -310.183 -50.722 1.0 0.7
A -310.134 -51.7247 1.0 0.7
A -310.095 -52.7247 1.0 0.7
A -310.065 -53.7274 1.0 0.7
A -310.032 -54.7269 1.0 0.7
A -310.033 -55.7274 1.0 0.7
A -310.07 -56.7288 1.0 0.7
A -310.097 -57.7306 1.0 0.7
A -310.127 -58.7312 1.0 0.7
A -310.139 -59.7342 1.0 0.7
A -310.168 -60.7357 1.0 0.7
A -310.178 -61.7361 1.0 0.7
A -310.189 -62.7388 1.0 0.7
A -310.186 -63.7417 1.0 0.7
A -310.188 -64.7432 1.0 0.7
A -310.183 -65.7439 1.0 0.7
A -310.178 -66.7475 1.0 0.7
A -310.17 -67.7504 1.0 0.7
A -310.163 -68.7527 1.0 0.7
A -310.149 -69.7545 1.0 0.7
A -310.137 -70.7558 1.0 0.7
A -310.495 -71.5925 1.0 0.7
A -311.489 -71.704 1.0 0.7
A -312.49 -71.7413 1.0 0.7
A -313.491 -71.7178 1.0 0.7
A -314.496 -71.7062 1.0 0.7
A -315.498 -71.7056 1.0 0.7
A -316.5 -71.7227 1.0 0.7
A -317.501 -71.7246 1.0 0.7
A -318.485 -71.5466 1.0 0.7
A -318.543 -70.8888 1.0 0.7
A -318.267 -69.9273 1.0 0.7
A -318.041 -68.9527 1.0 0.7
A -318.075 -67.952 1.0 0.7
A -318.062 -66.9491 1.0 0.7
A -318.045 -65.9487 1.0 0.7
A -318.053 -64.9448 1.0 0.7
A -318.051 -63.9397 1.0 0.7
A -318.044 -62.9386 1.0 0.7
A -317.953 -61.9423 1.0 0.7
A -317.843 -60.9479 1.0 0.7
A -317.973 -59.9542 1.0 0.7
A -317.812 -58.9634 1.0 0.7
A -317.794 -57.9627 1.0 0.7
A -317.851 -56.9643 1.0 0.7
A -317.961 -55.9666 1.0 0.7
A -317.902 -54.967 1.0 0.7
A -317.784 -53.9706 1.0 0.7
A -317.701 -52.9737 1.0 0.7
A -317.699 -51.9732 1.0 0.7
A -317.721 -50.9718 1.0 0.7
A -317.751 -49.9694 1.0 0.7
A -317.741 -48.9682 1.0 0.7
A -317.632 -47.9704 1.0 0.7
A -317.514 -46.9766 1.0 0.7
A -317.017 -46.1057 1.0 0.7
A -316.281 -45.4261 1.0 0.7
A -315.674 -44.631 1.0 0.7
A -315.44 -43.6553 1.0 0.7
A -315.423 -42.6522 1.0 0.7
A -315.385 -41.6502 1.0 0.7
A -315.348 -40.6473 1.0 0.7
A -315.373 -39.6453 1.0 0.7
A -315.44 -38.6449 1.0 0.7
A -315.828 -37.7229 1.0 0.7
A -316.651 -37.1537 1.0 0.7
A -317.643 -37.006 1.0 0.7
A -318.639 -36.8916 1.0 0.7
A -319.642 -36.9124 1.0 0.7
A -320.644 -36.9174 1.0 0.7
A -321.645 -36.9024 1.0 0.7
A -322.647 -36.8857 1.0 0.7
A -323.65 -36.8617 1.0 0.7
A -324.653 -36.8443 1.0 0.7
A -325.657 -36.8295 1.0 0.7
A -326.658 -36.8321 1.0 0.7
A -327.661 -36.82 1.0 0.7
A -328.66 -36.7511 1.0 0.7
A -329.658 -36.6632 1.0 0.7
A -330.661 -36.6468 1.0 0.7
A -331.662 -36.6237 1.0 0.7
A -332.664 -36.6048 1.0 0.7
A -333.668 -36.5937 1.0 0.7
A -334.67 -36.5858 1.0 0.7
A -335.673 -36.5907 1.0 0.7
A -336.676 -36.5967 1.0 0.7
A -337.68 -36.5923 1.0 0.7
A -338.68 -36.5882 1.0 0.7
A -339.679 -36.5032 1.0 0.7
A -340.681 -36.482 1.0 0.7
A -341.683 -36.4493 1.0 0.7
A -342.684 -36.4887 1.0 0.7
A -343.685 -36.4691 1.0 0.7
A -344.686 -36.4389 1.0 0.7
A -345.687 -36.415 1.0 0.7
A -346.688 -36.3954 1.0 0.7
A -347.691 -36.3835 1.0 0.7
A -348.691 -36.3646 1.0 0.7
A -349.691 -36.3516 1.0 0.7
A -350.692 -36.3458 1.0 0.7
A -351.693 -36.3522 1.0 0.7
A -352.694 -36.3398 1.0 0.7
A -353.266 -35.5172 1.0 0.7
A -353.396 -34.5219 1.0 0.7
A -353.427 -33.522 1.0 0.7
A -353.517 -32.5251 1.0 0.7
A -353.824 -31.5692 1.0 0.7
A -354.094 -30.6022 1.0 0.7
A -354.432 -29.6603 1.0 0.7
A -354.772 -28.7176 1.0 0.7
A -354.734 -27.7145 1.0 0.7
A -354.688 -26.7153 1.0 0.7
A -354.641 -25.7138 1.0 0.7
A -354.671 -24.7112 1.0 0.7
A -354.711 -23.7106 1.0 0.7
A -354.691 -22.7085 1.0 0.7
A -354.686 -21.7074 1.0 0.7
A -354.678 -20.7048 1.0 0.7
A -354.67 -19.7035 1.0 0.7
A -354.666 -18.7017 1.0 0.7
A -354.668 -17.6998 1.0 0.7
A -354.679 -16.6985 1.0 0.7
A -354.683 -15.6961 1.0 0.7
A -354.685 -14.6925 1.0 0.7
A -354.684 -13.6907 1.0 0.7
A -354.693 -12.6903 1.0 0.7
A -354.718 -11.6881 1.0 0.7
A -354.742 -10.6851 1.0 0.7
A -354.905 -10.1578 1.0 0.7
A -355.906 -10.1192 1.0 0.7
A -356.901 -9.99213 1.0 0.7
A -357.904 -9.98127 1.0 0.7
A -358.907 -9.96133 1.0 0.7
A -359.909 -9.94746 1.0 0.7
A -360.911 -9.92043 1.0 0.7
A -361.914 -9.96924 1.0 0.7
A -362.915 -9.97425 1.0 0.7
A -363.588 -10.2295 1.0 0.7
A -363.852 -11.1957 1.0 0.7
A -363.853 -12.1967 1.0 0.7
A -363.869 -13.1999 1.0 0.7
A -363.867 -14.2035 1.0 0.7
A -363.883 -15.2055 1.0 0.7
A -363.966 -16.2027 1.0 0.7
A -364.037 -17.2013 1.0 0.7
A -364.028 -18.2046 1.0 0.7
A -364.065 -19.2062 1.0 0.7
A -364.118 -20.206 1.0 0.7
A -364.168 -21.2077 1.0 0.7
A -364.22 -22.2065 1.0 0.7
A -364.2 -23.2081 1.0 0.7
A -364.165 -24.2096 1.0 0.7
A -364.132 -25.2103 1.0 0.7
A -364.14 -26.2119 1.0 0.7
A -364.201 -26.9672 1.0 0.7
A -365.203 -27.0201 1.0 0.7
A -366.205 -26.9804 1.0 0.7
A -367.209 -26.9688 1.0 0.7
A -368.209 -26.9697 1.0 0.7
A -369.213 -26.9732 1.0 0.7
A -370.216 -26.973 1.0 0.7
A -371.219 -26.9868 1.0 0.7
A -372.222 -26.9993 1.0 0.7
A -373.127 -26.927 1.0 0.7
A -373.264 -25.936 1.0 0.7
A -373.225 -24.933 1.0 0.7
A -373.105 -23.9375 1.0 0.7
A -373.187 -22.9402 1.0 0.7
A -373.239 -21.9385 1.0 0.7
A -373.313 -20.9394 1.0 0.7
A -373.622 -19.9866 1.0 0.7
A -373.901 -19.0241 1.0 0.7
A -373.959 -18.0245 1.0 0.7
A -373.988 -17.0215 1.0 0.7
A -374.03 -16.0187 1.0 0.7
A -374.07 -15.0173 1.0 0.7
A -374.102 -14.014 1.0 0.7
A -374.133 -13.0143 1.0 0.7
A -374.176 -12.0121 1.0 0.7
A -374.217 -11.0095 1.0 0.7
A -374.256 -10.0091 1.0 0.7
A -374.305 -9.00747 1.0 0.7
A -374.36 -8.00726 1.0 0.7
A -374.403 -7.00779 1.0 0.7
A -374.456 -5.98953 1.0 0.7
A -374.522 -4.98796 1.0 0.7
A -374.597 -3.99065 1.0 0.7
A -374.653 -2.99082 1.0 0.7
A -374.628 -1.98898 1.0 0.7
A -374.613 -0.98787 1.0 0.7
A -374.601 0.0146683 1.0 0.7
A -374.591 1.01623 1.0 0.7
A -374.583 2.01664 1.0 0.7
A -374.575 3.01881 1.0 0.7
A -374.565 4.0207 1.0 0.7
A -374.639 5.02067 1.0 0.7
A -374.808 6.00814 1.0 0.7
A -374.792 7.00957 1.0 0.7
A -374.8 8.01298 1.0 0.7
A -374.703 9.01199 1.0 0.7
A -374.639 10.0108 1.0 0.7
A -374.633 11.0115 1.0 0.7
A -374.627 12.0152 1.0 0.7
A -374.614 13.0162 1.0 0.7
A -374.605 14.0164 1.0 0.7
A -374.604 15.0169 1.0 0.7
A -374.617 16.0171 1.0 0.7
A -374.612 17.0188 1.0 0.7
A -374.638 18.0197 1.0 0.7
A -374.632 19.0199 1.0 0.7
A -374.573 20.0183 1.0 0.7
A -374.524 21.0191 1.0 0.7
A -374.545 22.0223 1.0 0.7
A -374.533 23.0236 1.0 0.7
A -374.472 24.0715 1.0 0.7
A -374.408 25.0716 1.0 0.7
A -374.462 26.0731 1.0 0.7
A -374.461 27.0741 1.0 0.7
A -374.429 28.0743 1.0 0.7
A -374.393 29.0747 1.0 0.7
A -374.36 30.0753 1.0 0.7
A -374.33 31.0785 1.0 0.7
A -374.315 32.0788 1.0 0.7
A -374.305 33.0819 1.0 0.7
A -374.289 34.0856 1.0 0.7
A -374.273 35.089 1.0 0.7
A -374.263 36.0897 1.0 0.7
A -374.259 37.0917 1.0 0.7
A -374.263 38.0947 1.0 0.7
A -374.27 39.0969 1.0 0.7
A -374.254 40.1 1.0 0.7
A -373.744 40.6789 1.0 0.7
A -372.744 40.63 1.0 0.7
A -371.743 40.5853 1.0 0.7
A -370.743 40.5237 1.0 0.7
A -369.744 40.4631 1.0 0.7
A -369.399 40.258 1.0 0.7
A -369.39 39.2578 1.0 0.7
A -369.389 38.2568 1.0 0.7
A -369.466 37.2571 1.0 0.7
A -369.43 36.2546 1.0 0.7
A -369.473 35.2546 1.0 0.7
A -369.532 34.2556 1.0 0.7
A -369.554 33.2525 1.0 0.7
A -369.64 32.2558 1.0 0.7
A -369.711 31.2566 1.0 0.7
A -369.785 30.2588 1.0 0.7
A -369.83 29.2596 1.0 0.7
A -369.346 28.3825 1.0 0.7
A -368.527 27.8088 1.0 0.7
A -367.625 27.3726 1.0 0.7
A -366.724 26.9314 1.0 0.7
A -365.826 26.4875 1.0 0.7
A -364.916 26.0647 1.0 0.7
A -364.009 25.6376 1.0 0.7
A -363.103 25.2056 1.0 0.7
A -362.195 24.7837 1.0 0.7
A -361.283 24.3635 1.0 0.7
A -360.375 23.9426 1.0 0.7
A -359.467 23.519 1.0 0.7
A -358.558 23.0985 1.0 0.7
A -357.644 22.687 1.0 0.7
A -356.729 22.2799 1.0 0.7
A -355.817 21.865 1.0 0.7
A -354.908 21.4437 1.0 0.7
A -354.045 20.9346 1.0 0.7
A -353.226 20.3599 1.0 0.7
A -352.381 19.8204 1.0 0.7
A -351.479 19.38 1.0 0.7
A -350.644 18.8294 1.0 0.7
A -349.805 18.2799 1.0 0.7
A -348.863 17.9444 1.0 0.7
A -347.871 17.7964 1.0 0.7
A -346.868 17.7777 1.0 0.7
A -345.871 17.8644 1.0 0.7
A -344.87 17.9397 1.0 0.7
A -343.87 18.02 1.0 0.7
A -342.87 18.0969 1.0 0.7
A -341.871 18.1888 1.0 0.7
A -340.875 18.2842 1.0 0.7
A -339.876 18.3759 1.0 0.7
A -338.879 18.4753 1.0 0.7
A -337.881 18.5798 1.0 0.7
A -336.886 18.6825 1.0 0.7
A -335.891 18.8098 1.0 0.7
A -334.942 19.1333 1.0 0.7
A -334.083 19.6481 1.0 0.7
A -333.224 20.1637 1.0 0.7
A -332.366 20.6843 1.0 0.7
A -331.504 21.193 1.0 0.7
A -330.583 21.5857 1.0 0.7
A -329.669 21.9922 1.0 0.7
A -328.754 22.3995 1.0 0.7
A -327.837 22.8062 1.0 0.7
A -326.925 23.2252 1.0 0.7
A -326.01 23.632 1.0 0.7
A -325.1 24.047 1.0 0.7
A -324.188 24.4665 1.0 0.7
A -323.246 24.8115 1.0 0.7
A -322.295 25.1249 1.0 0.7
A -321.326 25.3732 1.0 0.7
A -320.356 25.632 1.0 0.7
A -319.387 25.8939 1.0 0.7
A -318.419 26.1555 1.0 0.7
A -317.453 26.4236 1.0 0.7
A -316.483 26.6789 1.0 0.7
A -315.519 26.9532 1.0 0.7
A -314.518 27.0241 1.0 0.7
A -313.518 27.0389 1.0 0.7
A -312.544 27.2682 1.0 0.7
A -311.553 27.4093 1.0 0.7
A -310.552 27.4357 1.0 0.7
A -309.552 27.4776 1.0 0.7
A -308.546 27.5254 1.0 0.7
A -307.548 27.6211 1.0 0.7
A -306.571 27.8404 1.0 0.7
A -305.577 27.9757 1.0 0.7
A -304.576 28.0096 1.0 0.7
A -303.574 28.0718 1.0 0.7
A -302.571 28.1068 1.0 0.7
A -301.574 28.0023 1.0 0.7
A -300.57 28.0499 1.0 0.7
A -299.568 28.0539 1.0 0.7
A -298.567 28.0701 1.0 0.7
A -297.564 28.0888 1.0 0.7
A -296.561 28.1076 1.0 0.7
A -295.559 28.1317 1.0 0.7
A -294.557 28.0924 1.0 0.7
