A -45.7 -37.6 2 2 0 0.7
A -35.4 -37.8 2 2 0 0.7
A -28.4 -37.7 2 2 0 0.7
A -20.4 -36.9 2 2 0 0.7
A -20.8 -31.6 2 2 0 0.7
A -20.7 -15 2 2 0 0.4
A -20.6 -4.8 2 2 0 0.4
A -20.5 6.1 2 2 0 0.7
A -20.4 15.2 2 2 0 0.7
A -32.1 14.9 2 2 0 0.7
A -41.3 15 2 2 0 0.7
A -56 15.3 2 2 0 0.7
A -67.7 15.6 2 2 0 0.7
A -79.5 15.3 2 2 0 0.7
C -97.1 15.9 1.6 2.38 0 0.5
A -102 16 2 2 0 0.7
C -114.7 15.4 2 0.57 0 0.5
C -123.9 15.3 2 0.96 0 0.5
C -130.9 15.4 2 2 0 0.5
C -131.1 20 2 2 0 0.5
C -139 20.4 2 1.94 0 0.5
C -139 26.2 1.46 1.52 0 0.5
C -136.1 30 2 2 0 0.5
C -131.8 31.8 2 2 0 0.5
C -132.5 37.6 2 0.75 0 0.5
C -134.4 45.6 2 1.48 0 0.5
C -134.6 53.6 2 0.98 0 0.5
C -134.7 63.2 2.52 2.75 0 0.5
C -142.9 63 2.52 2.27 0 0.5
C -151 62.7 2.52 2.75 0 0.5
C -151.1 54.7 1.15 1.46 0 0.5
A -141.2 54.7 0.54 0.57 0 0.5
C -141.1 39.2 0.75 0.33 0 0.5
C -143.5 32.6 0.98 0.33 0 0.5
C -147.1 26 1.7 0.49 0 0.5
C -154.5 26.2 1.56 0.57 0 0.5
C -157.4 24.8 1.82 0.41 0 0.5
C -163.4 24.8 1.85 0.36 0 0.5
C -170.6 24.9 1.32 1.11 0 0.5
C -170.5 34.5 1.44 1.17 0 0.5
C -170.4 40.2 1.44 1.17 0 0.5
C -170.3 45.7 2 1.19 0 0.5
C -164.9 52.2 2 1.14 0 0.5
C -159.3 57.2 2 1.18 0 0.5
C -153.3 62.9 1.95 2 0 0.5
C -144.5 63.8 1.93 1.42 0 0.5
C -136.1 64 0.78 1.42 0 0.5
A -128.1 64.2 1.6 1.27 0 0.7
A -112.4 64.9 1.27 2 0 0.7
A -96.1 64.9 1.21 1.66 0 0.7
A -80.1 64.7 1.19 1.6 0 0.7
A -68.9 64.6 1.24 2 0 0.7
A -62.7 64.6 1.24 2 0 0.7
C -58.9 64.6 0.36 2.7 0 0.7
A -57 60.8 2 2 0 0.7
A -49.4 60.9 2 2 0 0.7
A -43.5 60.8 2 2 0 0.7
A -36.7 60.9 2 2 0 0.7
A -37.3 52.8 2 2 0 0.7
A -37.4 36.1 2 2 0 0.3
A -37.5 31.6 2 2 0 0.3
I -33 31.6 2 2 0 0.3
A 0.1 31.4 2 2 0 0.3
