[scan_rm_mov] -0.925000 1.475000 50
[scan_rm_mov] -0.875000 1.475000 50
[scan_rm_mov] -0.825000 1.475000 50
[scan_rm_mov] -0.775000 1.475000 50
[scan_rm_mov] -0.725000 1.475000 50
[scan_rm_mov] -0.675000 1.475000 50
[scan_rm_mov] -0.625000 1.475000 50
[scan_rm_mov] -0.575000 1.475000 50
[scan_rm_mov] -0.575000 1.525000 50
[scan_rm_mov] -0.525000 1.475000 50
[scan_rm_mov] -0.525000 1.525000 50
[scan_rm_mov] -0.475000 1.475000 50
[scan_rm_mov] -0.475000 1.525000 50
[scan_rm_mov] -0.425000 1.475000 50
[scan_rm_mov] -0.425000 1.525000 50
[scan_rm_mov] -0.375000 1.475000 50
[scan_rm_mov] -0.375000 1.525000 50
[scan_rm_mov] -0.375000 1.575000 50
[scan_rm_mov] -0.375000 1.625000 50
[scan_rm_mov] -0.375000 1.675000 50
[scan_rm_mov] -0.375000 1.725000 50
[scan_rm_mov] -0.325000 1.725000 50
[scan_rm_mov] -0.275000 -0.825000 50
[scan_rm_mov] -0.275000 -0.775000 50
[scan_rm_mov] -0.275000 -0.725000 50
[scan_rm_mov] -0.275000 1.725000 50
[scan_rm_mov] -0.225000 -0.825000 50
[scan_rm_mov] -0.225000 -0.775000 50
[scan_rm_mov] -0.225000 1.725000 50
[scan_rm_mov] -0.175000 -0.825000 50
[scan_rm_mov] -0.175000 -0.775000 50
[scan_rm_mov] -0.175000 1.725000 50
[scan_rm_mov] -0.125000 -0.825000 50
[scan_rm_mov] -0.125000 -0.775000 50
[scan_rm_mov] -0.125000 1.725000 50
[scan_rm_mov] -0.075000 -0.825000 50
[scan_rm_mov] -0.075000 -0.775000 50
[scan_rm_mov] -0.075000 1.725000 50
[scan_rm_mov] -0.025000 -0.825000 50
[scan_rm_mov] -0.025000 -0.775000 50
[scan_rm_mov] -0.025000 1.725000 50
[scan_rm_mov] -0.025000 1.775000 50
[scan_rm_mov] -0.025000 1.825000 50
[scan_rm_mov] 0.025000 -0.825000 50
[scan_rm_mov] 0.025000 -0.775000 50
[scan_rm_mov] 0.025000 1.775000 50
[scan_rm_mov] 0.025000 1.825000 50
[scan_rm_mov] 0.025000 5.125000 50
[scan_rm_mov] 0.025000 5.175000 50
[scan_rm_mov] 0.075000 -0.825000 50
[scan_rm_mov] 0.075000 -0.775000 50
[scan_rm_mov] 0.075000 5.125000 50
[scan_rm_mov] 0.075000 5.175000 50
[scan_rm_mov] 0.125000 -0.825000 50
[scan_rm_mov] 0.125000 -0.775000 50
[scan_rm_mov] 0.125000 5.125000 50
[scan_rm_mov] 0.125000 5.175000 50
[scan_rm_mov] 0.175000 -0.825000 50
[scan_rm_mov] 0.175000 -0.775000 50
[scan_rm_mov] 0.175000 5.125000 50
[scan_rm_mov] 0.175000 5.175000 50
[scan_rm_mov] 0.225000 -0.825000 50
[scan_rm_mov] 0.225000 -0.775000 50
[scan_rm_mov] 0.225000 5.125000 50
[scan_rm_mov] 0.225000 5.175000 50
[scan_rm_mov] 0.275000 -0.775000 50
[scan_rm_mov] 0.275000 5.175000 50
[scan_rm_mov] 0.325000 -0.775000 50
[scan_rm_mov] 0.325000 5.175000 50
[scan_rm_mov] 0.375000 -0.775000 50
[scan_rm_mov] 0.375000 5.175000 50
[scan_rm_mov] 0.425000 -0.775000 50
[scan_rm_mov] 0.425000 5.175000 50
[scan_rm_mov] 0.475000 -0.775000 50
[scan_rm_mov] 0.475000 5.175000 50
[scan_rm_mov] 0.525000 -0.775000 50
[scan_rm_mov] 0.525000 5.175000 50
[scan_rm_mov] 0.575000 -0.775000 50
[scan_rm_mov] 0.575000 5.175000 50
[scan_rm_mov] 0.625000 -0.775000 50
[scan_rm_mov] 0.625000 5.175000 50
[scan_rm_mov] 0.675000 -0.775000 50
[scan_rm_mov] 0.675000 5.175000 50
[scan_rm_mov] 0.725000 -0.775000 50
[scan_rm_mov] 0.725000 5.175000 50
[scan_rm_mov] 0.775000 -0.775000 50
[scan_rm_mov] 0.775000 5.175000 50
[scan_rm_mov] 0.825000 -0.775000 50
[scan_rm_mov] 0.825000 5.175000 50
[scan_rm_mov] 0.875000 -0.775000 50
[scan_rm_mov] 0.875000 5.175000 50
[scan_rm_mov] 0.925000 -0.775000 50
[scan_rm_mov] 0.925000 4.675000 50
[scan_rm_mov] 0.925000 4.775000 50
[scan_rm_mov] 0.925000 4.825000 50
[scan_rm_mov] 0.925000 4.875000 50
[scan_rm_mov] 0.925000 4.925000 50
[scan_rm_mov] 0.925000 4.975000 50
[scan_rm_mov] 0.925000 5.175000 50
[scan_rm_mov] 0.975000 -0.775000 50
[scan_rm_mov] 0.975000 4.175000 50
[scan_rm_mov] 0.975000 4.225000 50
[scan_rm_mov] 0.975000 4.275000 50
[scan_rm_mov] 0.975000 4.325000 50
[scan_rm_mov] 0.975000 4.425000 50
[scan_rm_mov] 0.975000 4.475000 50
[scan_rm_mov] 0.975000 4.525000 50
[scan_rm_mov] 0.975000 4.575000 50
[scan_rm_mov] 0.975000 4.675000 50
[scan_rm_mov] 0.975000 5.125000 50
[scan_rm_mov] 0.975000 5.175000 50
[scan_rm_mov] 1.025000 -0.775000 50
[scan_rm_mov] 1.025000 4.175000 50
[scan_rm_mov] 1.025000 4.225000 50
[scan_rm_mov] 1.075000 -0.775000 50
[scan_rm_mov] 1.075000 4.175000 50
[scan_rm_mov] 1.075000 4.225000 50
[scan_rm_mov] 1.125000 -0.775000 50
[scan_rm_mov] 1.175000 -0.775000 50
[scan_rm_mov] 1.175000 -0.725000 50
[scan_rm_mov] 1.225000 -0.775000 50
[scan_rm_mov] 1.225000 -0.725000 50
[scan_rm_mov] 1.275000 -0.775000 50
[scan_rm_mov] 1.275000 -0.725000 50
[scan_rm_mov] 1.325000 -0.775000 50
[scan_rm_mov] 1.325000 -0.725000 50
[scan_rm_mov] 1.375000 -0.775000 50
[scan_rm_mov] 1.375000 -0.725000 50
[scan_rm_mov] 1.425000 -0.775000 50
[scan_rm_mov] 1.425000 -0.725000 50
[scan_rm_mov] 1.475000 -0.775000 50
[scan_rm_mov] 1.475000 -0.725000 50
[scan_rm_mov] 1.525000 -0.775000 50
[scan_rm_mov] 1.525000 -0.725000 50
[scan_rm_mov] 1.575000 -0.775000 50
[scan_rm_mov] 1.575000 -0.725000 50
[scan_rm_mov] 1.625000 -0.775000 50
[scan_rm_mov] 1.625000 -0.725000 50
[scan_rm_mov] 1.675000 -0.775000 50
[scan_rm_mov] 1.675000 -0.725000 50
[scan_rm_mov] 1.725000 -0.775000 50
[scan_rm_mov] 1.725000 -0.725000 50
[scan_rm_mov] 1.775000 -0.775000 50
[scan_rm_mov] 1.775000 -0.725000 50
[scan_rm_mov] 1.825000 -0.725000 50
[scan_rm_mov] 1.825000 0.575000 50
[scan_rm_mov] 1.825000 0.625000 50
[scan_rm_mov] 1.825000 0.675000 50
[scan_rm_mov] 1.825000 0.725000 50
[scan_rm_mov] 1.825000 0.775000 50
[scan_rm_mov] 1.875000 -0.725000 50
[scan_rm_mov] 1.875000 0.575000 50
[scan_rm_mov] 1.875000 0.625000 50
[scan_rm_mov] 1.875000 0.675000 50
[scan_rm_mov] 1.875000 0.725000 50
[scan_rm_mov] 1.875000 0.775000 50
[scan_rm_mov] 1.875000 0.825000 50
[scan_rm_mov] 1.875000 0.875000 50
[scan_rm_mov] 1.875000 0.925000 50
[scan_rm_mov] 1.875000 0.975000 50
[scan_rm_mov] 1.875000 1.025000 50
[scan_rm_mov] 1.875000 1.075000 50
[scan_rm_mov] 1.925000 -0.725000 50
[scan_rm_mov] 1.925000 1.075000 50
[scan_rm_mov] 1.975000 -0.725000 50
[scan_rm_mov] 2.025000 -0.725000 50
[scan_rm_mov] 2.075000 -0.725000 50
[scan_rm_mov] 2.125000 -0.725000 50
[scan_rm_mov] 2.175000 -0.725000 50
[scan_rm_mov] 2.225000 -0.725000 50
[scan_rm_mov] 2.275000 -0.725000 50
[scan_rm_mov] 2.325000 -0.725000 50
[scan_rm_mov] 2.375000 -0.725000 50
[scan_rm_mov] 2.425000 -0.725000 50
[scan_rm_mov] 2.475000 -0.725000 50
[scan_rm_mov] 2.475000 1.825000 50
[scan_rm_mov] 2.475000 1.875000 50
[scan_rm_mov] 2.475000 1.925000 50
[scan_rm_mov] 2.475000 1.975000 50
[scan_rm_mov] 2.475000 2.025000 50
[scan_rm_mov] 2.475000 2.075000 50
[scan_rm_mov] 2.475000 2.125000 50
[scan_rm_mov] 2.475000 9.325000 50
[scan_rm_mov] 2.475000 9.375000 50
[scan_rm_mov] 2.525000 -0.725000 50
[scan_rm_mov] 2.525000 1.825000 50
[scan_rm_mov] 2.525000 1.875000 50
[scan_rm_mov] 2.525000 2.075000 50
[scan_rm_mov] 2.525000 2.125000 50
[scan_rm_mov] 2.525000 2.175000 50
[scan_rm_mov] 2.525000 2.225000 50
[scan_rm_mov] 2.525000 2.275000 50
[scan_rm_mov] 2.525000 2.325000 50
[scan_rm_mov] 2.525000 2.375000 50
[scan_rm_mov] 2.525000 9.375000 50
[scan_rm_mov] 2.575000 -0.725000 50
[scan_rm_mov] 2.575000 1.825000 50
[scan_rm_mov] 2.575000 1.875000 50
[scan_rm_mov] 2.575000 2.325000 50
[scan_rm_mov] 2.575000 2.375000 50
[scan_rm_mov] 2.575000 2.425000 50
[scan_rm_mov] 2.575000 2.475000 50
[scan_rm_mov] 2.575000 2.525000 50
[scan_rm_mov] 2.575000 2.575000 50
[scan_rm_mov] 2.575000 2.625000 50
[scan_rm_mov] 2.575000 9.325000 50
[scan_rm_mov] 2.575000 9.375000 50
[scan_rm_mov] 2.625000 -0.725000 50
[scan_rm_mov] 2.625000 1.825000 50
[scan_rm_mov] 2.625000 1.875000 50
[scan_rm_mov] 2.625000 2.625000 50
[scan_rm_mov] 2.625000 2.675000 50
[scan_rm_mov] 2.625000 2.725000 50
[scan_rm_mov] 2.625000 2.775000 50
[scan_rm_mov] 2.625000 2.825000 50
[scan_rm_mov] 2.625000 2.875000 50
[scan_rm_mov] 2.625000 2.925000 50
[scan_rm_mov] 2.625000 8.675000 50
[scan_rm_mov] 2.625000 8.775000 50
[scan_rm_mov] 2.625000 8.825000 50
[scan_rm_mov] 2.625000 8.925000 50
[scan_rm_mov] 2.625000 9.075000 50
[scan_rm_mov] 2.625000 9.175000 50
[scan_rm_mov] 2.625000 9.225000 50
[scan_rm_mov] 2.625000 9.325000 50
[scan_rm_mov] 2.675000 -0.725000 50
[scan_rm_mov] 2.675000 1.825000 50
[scan_rm_mov] 2.675000 1.875000 50
[scan_rm_mov] 2.675000 2.875000 50
[scan_rm_mov] 2.675000 2.925000 50
[scan_rm_mov] 2.675000 2.975000 50
[scan_rm_mov] 2.675000 3.025000 50
[scan_rm_mov] 2.675000 3.075000 50
[scan_rm_mov] 2.675000 3.125000 50
[scan_rm_mov] 2.675000 3.175000 50
[scan_rm_mov] 2.675000 7.225000 50
[scan_rm_mov] 2.675000 7.325000 50
[scan_rm_mov] 2.675000 7.425000 50
[scan_rm_mov] 2.675000 7.475000 50
[scan_rm_mov] 2.675000 7.525000 50
[scan_rm_mov] 2.675000 7.575000 50
[scan_rm_mov] 2.675000 7.625000 50
[scan_rm_mov] 2.675000 7.675000 50
[scan_rm_mov] 2.675000 7.725000 50
[scan_rm_mov] 2.675000 7.775000 50
[scan_rm_mov] 2.675000 7.825000 50
[scan_rm_mov] 2.675000 7.875000 50
[scan_rm_mov] 2.675000 7.925000 50
[scan_rm_mov] 2.675000 7.975000 50
[scan_rm_mov] 2.675000 8.025000 50
[scan_rm_mov] 2.675000 8.075000 50
[scan_rm_mov] 2.675000 8.125000 50
[scan_rm_mov] 2.675000 8.225000 50
[scan_rm_mov] 2.675000 8.325000 50
[scan_rm_mov] 2.675000 8.425000 50
[scan_rm_mov] 2.675000 8.475000 50
[scan_rm_mov] 2.675000 8.575000 50
[scan_rm_mov] 2.675000 8.675000 50
[scan_rm_mov] 2.725000 -0.725000 50
[scan_rm_mov] 2.725000 1.825000 50
[scan_rm_mov] 2.725000 1.875000 50
[scan_rm_mov] 2.725000 3.175000 50
[scan_rm_mov] 2.725000 3.225000 50
[scan_rm_mov] 2.725000 3.275000 50
[scan_rm_mov] 2.725000 5.825000 50
[scan_rm_mov] 2.725000 5.875000 50
[scan_rm_mov] 2.725000 5.925000 50
[scan_rm_mov] 2.725000 5.975000 50
[scan_rm_mov] 2.725000 6.025000 50
[scan_rm_mov] 2.725000 6.075000 50
[scan_rm_mov] 2.725000 6.125000 50
[scan_rm_mov] 2.725000 6.175000 50
[scan_rm_mov] 2.725000 6.225000 50
[scan_rm_mov] 2.725000 6.275000 50
[scan_rm_mov] 2.725000 6.325000 50
[scan_rm_mov] 2.725000 6.375000 50
[scan_rm_mov] 2.725000 6.425000 50
[scan_rm_mov] 2.725000 6.475000 50
[scan_rm_mov] 2.725000 6.525000 50
[scan_rm_mov] 2.725000 6.575000 50
[scan_rm_mov] 2.725000 6.675000 50
[scan_rm_mov] 2.725000 6.725000 50
[scan_rm_mov] 2.725000 6.825000 50
[scan_rm_mov] 2.725000 6.875000 50
[scan_rm_mov] 2.725000 6.925000 50
[scan_rm_mov] 2.725000 6.975000 50
[scan_rm_mov] 2.725000 7.075000 50
[scan_rm_mov] 2.725000 7.125000 50
[scan_rm_mov] 2.725000 7.175000 50
[scan_rm_mov] 2.725000 7.225000 50
[scan_rm_mov] 2.725000 7.325000 50
[scan_rm_mov] 2.775000 -0.725000 50
[scan_rm_mov] 2.775000 1.875000 50
[scan_rm_mov] 2.775000 3.375000 50
[scan_rm_mov] 2.775000 4.225000 50
[scan_rm_mov] 2.775000 4.275000 50
[scan_rm_mov] 2.775000 4.325000 50
[scan_rm_mov] 2.775000 4.375000 50
[scan_rm_mov] 2.775000 4.425000 50
[scan_rm_mov] 2.775000 4.475000 50
[scan_rm_mov] 2.775000 4.525000 50
[scan_rm_mov] 2.775000 4.575000 50
[scan_rm_mov] 2.775000 4.625000 50
[scan_rm_mov] 2.775000 4.675000 50
[scan_rm_mov] 2.775000 4.725000 50
[scan_rm_mov] 2.775000 4.775000 50
[scan_rm_mov] 2.775000 4.825000 50
[scan_rm_mov] 2.775000 4.875000 50
[scan_rm_mov] 2.775000 4.925000 50
[scan_rm_mov] 2.775000 4.975000 50
[scan_rm_mov] 2.775000 5.025000 50
[scan_rm_mov] 2.775000 5.075000 50
[scan_rm_mov] 2.775000 5.125000 50
[scan_rm_mov] 2.775000 5.175000 50
[scan_rm_mov] 2.775000 5.225000 50
[scan_rm_mov] 2.775000 5.275000 50
[scan_rm_mov] 2.775000 5.325000 50
[scan_rm_mov] 2.775000 5.375000 50
[scan_rm_mov] 2.775000 5.425000 50
[scan_rm_mov] 2.775000 5.475000 50
[scan_rm_mov] 2.775000 5.525000 50
[scan_rm_mov] 2.775000 5.575000 50
[scan_rm_mov] 2.775000 5.625000 50
[scan_rm_mov] 2.775000 5.675000 50
[scan_rm_mov] 2.775000 5.725000 50
[scan_rm_mov] 2.775000 5.775000 50
[scan_rm_mov] 2.775000 5.825000 50
[scan_rm_mov] 2.775000 5.875000 50
[scan_rm_mov] 2.775000 5.925000 50
[scan_rm_mov] 2.775000 5.975000 50
[scan_rm_mov] 2.775000 6.025000 50
[scan_rm_mov] 2.825000 -0.725000 50
[scan_rm_mov] 2.825000 1.875000 50
[scan_rm_mov] 2.825000 3.475000 50
[scan_rm_mov] 2.825000 3.525000 50
[scan_rm_mov] 2.825000 3.575000 50
[scan_rm_mov] 2.825000 3.625000 50
[scan_rm_mov] 2.825000 3.675000 50
[scan_rm_mov] 2.825000 3.725000 50
[scan_rm_mov] 2.825000 3.775000 50
[scan_rm_mov] 2.825000 3.825000 50
[scan_rm_mov] 2.825000 3.875000 50
[scan_rm_mov] 2.825000 3.925000 50
[scan_rm_mov] 2.825000 3.975000 50
[scan_rm_mov] 2.825000 4.025000 50
[scan_rm_mov] 2.825000 4.075000 50
[scan_rm_mov] 2.825000 4.125000 50
[scan_rm_mov] 2.825000 4.175000 50
[scan_rm_mov] 2.825000 4.225000 50
[scan_rm_mov] 2.825000 4.275000 50
[scan_rm_mov] 2.825000 4.325000 50
[scan_rm_mov] 2.825000 4.375000 50
[scan_rm_mov] 2.825000 4.425000 50
[scan_rm_mov] 2.825000 4.475000 50
[scan_rm_mov] 2.825000 4.525000 50
[scan_rm_mov] 2.825000 4.575000 50
[scan_rm_mov] 2.825000 4.625000 50
[scan_rm_mov] 2.875000 -0.725000 50
[scan_rm_mov] 2.875000 1.875000 50
[scan_rm_mov] 2.925000 -0.725000 50
[scan_rm_mov] 2.925000 1.875000 50
[scan_rm_mov] 2.975000 -0.725000 50
[scan_rm_mov] 2.975000 1.875000 50
[scan_rm_mov] 3.025000 -0.725000 50
[scan_rm_mov] 3.025000 1.875000 50
[scan_rm_mov] 3.075000 -0.725000 50
[scan_rm_mov] 3.075000 1.875000 50
[scan_rm_mov] 3.125000 -0.725000 50
[scan_rm_mov] 3.125000 1.875000 50
[scan_rm_mov] 3.175000 -0.725000 50
[scan_rm_mov] 3.175000 1.875000 50
[scan_rm_mov] 3.225000 -0.725000 50
[scan_rm_mov] 3.225000 1.875000 50
[scan_rm_mov] 3.275000 -0.725000 50
[scan_rm_mov] 3.275000 1.825000 50
[scan_rm_mov] 3.275000 1.875000 50
[scan_rm_mov] 3.325000 -0.725000 50
[scan_rm_mov] 3.375000 -0.725000 50
[scan_rm_mov] 3.425000 -0.725000 50
[scan_rm_mov] 3.475000 -0.725000 50
[scan_rm_mov] 3.525000 -0.725000 50
[scan_rm_mov] 3.525000 -0.675000 50
[scan_rm_mov] 3.575000 -0.725000 50
[scan_rm_mov] 3.625000 -0.725000 50
[scan_rm_mov] 3.625000 -0.675000 50
[scan_rm_mov] 3.675000 -0.675000 50
[scan_rm_mov] 3.725000 -0.675000 50
[scan_rm_mov] 3.775000 -0.675000 50
[scan_rm_mov] 3.825000 -0.675000 50
[scan_rm_mov] 3.875000 -0.675000 50
[scan_rm_mov] 3.925000 -0.675000 50
[scan_rm_mov] 3.975000 -0.675000 50
[scan_rm_mov] 4.025000 -0.675000 50
[scan_rm_mov] 4.075000 -0.675000 50
[scan_rm_mov] 4.125000 -0.675000 50
[scan_rm_mov] 4.225000 -0.675000 50
[scan_rm_mov] 4.325000 -0.675000 50
[scan_rm_mov] 4.425000 -0.675000 50
[scan_rm_mov] 4.525000 -0.675000 50
[scan_rm_mov] 4.525000 -0.625000 50
[scan_rm_mov] 4.625000 -0.625000 50
[scan_rm_mov] 4.675000 -0.625000 50
[scan_rm_mov] 4.775000 -0.625000 50
[scan_rm_mov] 4.825000 -0.625000 50
[scan_rm_mov] 4.875000 -0.625000 50
[scan_rm_mov] 4.925000 -0.625000 50
[scan_rm_mov] 4.975000 -0.625000 50
[scan_rm_mov] 5.125000 -0.625000 50
[scan_rm_mov] 5.175000 -0.625000 50
[scan_rm_mov] 5.275000 -0.625000 50
[scan_rm_mov] 5.325000 -0.625000 50
[scan_rm_mov] 5.425000 -0.625000 50
[scan_rm_mov] 5.475000 -0.625000 50
[scan_rm_mov] 5.625000 -0.625000 50
[scan_rm_mov] 5.675000 -0.625000 50
[scan_rm_mov] 5.875000 -0.625000 50
[scan_rm_mov] 5.925000 -0.625000 50
[scan_rm_mov] 5.975000 1.875000 50
[scan_rm_mov] 6.075000 -0.625000 50
[scan_rm_mov] 6.125000 1.925000 50
[scan_rm_mov] 6.175000 1.925000 50
[scan_rm_mov] 6.275000 1.925000 50
[scan_rm_mov] 6.325000 -0.625000 50
[scan_rm_mov] 6.325000 -0.575000 50
[scan_rm_mov] 6.325000 1.775000 50
[scan_rm_mov] 6.325000 1.825000 50
[scan_rm_mov] 6.325000 1.875000 50
[scan_rm_mov] 6.325000 1.925000 50
[scan_rm_mov] 6.375000 -0.575000 50
[scan_rm_mov] 6.375000 1.775000 50
[scan_rm_mov] 6.375000 1.825000 50
[scan_rm_mov] 6.375000 1.875000 50
[scan_rm_mov] 6.425000 -0.575000 50
